SITE_CODE,SHORT_TITLE,TITLE,SITE_TYPE,SUB_TYPE,STAGE,PROJ_CODE,PROJECT_TITLE,LONGITUDE,LATITUDE,EASTING,NORTHING,MGA_ZONE,COMMODITIES,COMMODITY_GROUP_NAME,TARGET_GROUP_NAME,MAP_LABEL_NAME,INCLUDE_COMMODITY_FLAG,MAP_COMMODITIES,ACTIVE_FLAG,SYMBOL,MAP_SERIES,CONFIDENTIALITY,MAP_SHEET_NO_100K,MAP_SHEET_NAME_100K,MAP_SHEET_NO_250K,MAP_SHEET_NAME_250K,LGA_NAME,DEVELOPMENT_REGION,DISTRICT_NO,DISTRICT_NAME,TECTONIC_UNIT,EXTRACT_DATE
S0233137,Bussell Hwy Lot 1718 / Catalano,Bussell Highway Lot 1718 / Catalano,Mine,Openpit,Operating,J04734,Augusta-Margaret River / Catalano,115.097636,-33.875228,324052,6250049,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"AUGUSTA MARGARET RIVER, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Pinjarra Orogen, Leeuwin Inlier",20221013
S0233145,"Worgan Rd Lot 4375, 4112 Metricup/BCP","Worgan Rd Lot 4375, 4112 Metricup / BCP",Mine,Openpit,Operating,J04649,Busselton / BCP,115.156452,-33.807143,329357,6257700,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Treeton Terrace,20221013
S0233202,Coopers,Coopers,Mine,Openpit,Operating,J00009,Duketon / Regis Resources,122.340468,-27.712101,434980,6934514,51,Au Ag,Precious metal,GOLD,,N,,,,,Public,3342,DUKETON,SG51-14,DUKETON,"LAVERTON, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",38,MT. MARGARET,Burtville Terrane,20221013
S0233235,Jandabup Sand/Holcim,Jandabup Sand / Holcim,Mine,Openpit,Operating,J04749,Jandabup Sand / Holcim,115.857494,-31.733836,391770,6488498,50,Sd Sdc,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2034,PERTH,SH50-14,PERTH,"WANNEROO, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233255,Springhill Rd Lot 2,Springhill Rd Lot 2 (10) Parkfield - Sand / Giacci,Mine,Openpit,Operating,J03786,Harvey / Giacci,115.713856,-33.171888,380083,6328921,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20221013
S0233260,McLarty/Carbone,McLarty / Carbone,Mine,Openpit,Operating,J03370,South West Operations  / Carbone,115.743309,-32.920037,382495,6356877,50,Sd Lst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2032,PINJARRA,SI50-02,PINJARRA,"WAROONA, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233267,Schofield Rd Lot 2329/Maiolo,Schofield Rd Lot 2329 Myalup / Maiolo,Mine,Openpit,Operating,J05312,Myalup / Maiolo,115.71102,-33.016915,379608,6346100,50,Sd Lsd Lst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233280,Double Bridges Rd Lot 12935 New,Double Bridges Rd Meerup Lot 12935 New,Mine,Openpit,Operating,J04760,Meerup / Pratt,116.078141,-34.675404,415547,6162566,50,Shale,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2128,NORTHCLIFFE,SI50-10,PEMBERTON,"MANJIMUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Biranup Zone,20221013
S0233290,Burnside Rd Gravel 2 Lot 9500/MREG,Burnside Road Gravel 2 Lot 9500 Burnside / MREG,Mine,Openpit,Operating,J04706,Margaret River / Margaret River Earth Cartage,115.028636,-33.929096,317784,6243956,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"AUGUSTA MARGARET RIVER, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Pinjarra Orogen, Leeuwin Inlier",20221013
S0233291,Burnside Rd Sand 1 Lot 9500/MREG,Burnside Road Sand 1 Lot 9500 Burnside / MREG,Mine,Openpit,Operating,J04706,Margaret River / Margaret River Earth Cartage,115.022154,-33.931908,317191,6243632,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"AUGUSTA MARGARET RIVER, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Pinjarra Orogen, Leeuwin Inlier",20221013
S0233295,Baby Hope Central,Baby Hope Central,Mine,Openpit,Operating,J00685,Hope Downs Joint Venture,119.058934,-23.016613,711009,7453158,50,Fe,Iron,IRON ORE,,N,,,,,Public,2751,OPHTHALMIA,SF50-16,NEWMAN,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20221013
S0233296,Baby Hope East,Baby Hope East,Mine,Openpit,Operating,J00685,Hope Downs Joint Venture,119.087417,-23.013262,713934,7453488,50,Fe,Iron,IRON ORE,,N,,,,,Public,2751,OPHTHALMIA,SF50-16,NEWMAN,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20221013
S0233297,Baby Hope West,Baby Hope West,Mine,Openpit,Operating,J00685,Hope Downs Joint Venture,119.039133,-23.017222,708978,7453119,50,Fe,Iron,IRON ORE,,N,,,,,Public,2751,OPHTHALMIA,SF50-16,NEWMAN,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",47,WEST PILBARA M.F.,Hamersley Basin,20221013
S0233303,Central-Far East,Central - Far East,Mine,Openpit,Operating,J04512,Pilgangoora / Pilbara Minerals,118.90523,-21.05635,697961,7670433,50,Li Ta,Speciality metal,TIN - TANTALUM - LITHIUM,Pilgangoora,Y,"Li, Ta",Y,,Operating Mine,Public,2655,WODGINA,SF50-08,MARBLE BAR,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",45,MARBLE BAR,Kelly Large Igneous Province,20221013
S0233367,Weero Rd Shingle/JSW,Weero Road Shingle / JSW,Mine,Openpit,Operating,J00842,Kununurra / JSW,128.70201,-15.737232,468076,8260108,52,Gvl Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,4666,KUNUNURRA,SD52-14,CAMBRIDGE GULF,"WYNDHAM-EAST KIMBERLEY, SHIRE OF","KIMBERLEY, Development Region",80,KIMBERLEY M.F.,Kalkarindji Large Igneous Province,20221013
S0233374,Banksia Rd Lot 2 Crooked Brook / J and P,Banksia Road Crooked Brook Lot 2  / J and P,Mine,Openpit,Operating,J04788,Crooked Brook / J and P,115.782383,-33.430379,386807,6300337,50,Sd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"DARDANUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20221013
S0233377,Watheroo Dolomitic Lime/Mann,Watheroo Dolomitic Lime / Mann,Mine,Openpit,Operating,J04791,Watheroo Dolomitic Lime / Mann,116.049352,-30.351824,408635,6641846,50,Aglime Dol,Industrial mineral,LIMESTONE - LIMESAND,Watheroo,Y,"Aglime, Dol",Y,,Operating Mine,Public,2137,WATHEROO,SH50-10,MOORA,"MOORA, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Moora Basin,20221013
S0233380,Watheroo Lime West,Watheroo Lime West / Watheroo Minerals,Mine,Openpit,Operating,J01098,Watheroo Lime / Watheroo Minerals,115.972153,-30.120224,400984,6667447,50,Aglime Lst Dol,Industrial mineral,LIMESTONE - LIMESAND,Watheroo Lime West,Y,"Aglime, Lst, Dol",Y,,Operating Mine,Public,2037,BADGINGARRA,SH50-10,MOORA,"COOROW, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Moora Basin,20221013
S0233398,Great Northern Hwy Lot 42/Catalano,Great Northern Hwy Lot 42 Chittering / Catalano,Mine,Openpit,Operating,J04794,Chittering / Catalano,116.051591,-31.477722,409911,6517063,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2135,CHITTERING,SH50-14,PERTH,"CHITTERING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233485,Postans2/Danehill-Italia,Postans - Kwinana 2 / Danehill-Italia,Mine,Openpit,Operating,J01770,Postans - Kwinana / Danehill-Italia,115.798501,-32.219979,386780,6434548,50,Sd Lst Agg,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"KWINANA, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233540,Orion,Orion - Willowdale,Mine,Openpit,Operating,J00779,Wagerup-Pinjarra / Alcoa,116.05697,-32.842827,411749,6365743,50,Bx,Alumina,BAUXITE - ALUMINA,,N,,Y,,Operating Mine,Public,2132,DWELLINGUP,SI50-02,PINJARRA,"WAROONA, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233552,Orange Grove 2,Orange Grove 2 / Boral,Mine,Openpit,Operating,J01108,Maddington - Orange Grove / Boral,116.034555,-32.043905,408850,6454290,50,Agg Gvl Aggc,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2133,JARRAHDALE,SI50-02,PINJARRA,"GOSNELLS, CITY OF",METRO,70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233562,Hopkins Rd 1 South/Lmst BBCo,Hopkins Road 1 South Nowergup / Limestone Building Block Co,Mine,Openpit,Operating,J00947,Hopkins Rd Nowergup / Limestone Building Block,115.759085,-31.610387,382292,6502080,50,Lst Lst-Lsd,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2034,PERTH,SH50-14,PERTH,"WANNEROO, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233563,Quarries 10 & 11 / Cockburn,Quarries 10 & 11 / Cockburn,Mine,Openpit,Operating,J00848,Coogee / Cockburn,115.797425,-32.140941,386581,6443309,50,Lst Agg,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2033,FREMANTLE,SI50-02,PINJARRA,"COCKBURN, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233565,Finn Rd Lot 55/Omaha,Finn Rd Lot 55 Myalup / Omaha,Mine,Openpit,Operating,J04681,Myalup / Omaha Nominees Pty Ltd,115.713333,-33.019907,379828,6345771,50,Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"HARVEY, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233576,Wesco Rd Lot 6/Meteor Stone,Wesco Rd Lot 6 Nowergup / Meteor Stone,Mine,Openpit,Operating,J02386,Wesco Rd - Nowergup (EIL) / Meteor Stone,115.758188,-31.646539,382252,6498072,50,Lsd Sd Lst,Construction material,LIMESTONE - LIMESAND,,N,,,,,Public,2034,PERTH,SH50-14,PERTH,"WANNEROO, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233583,Tuart Underground,Tuart Underground Mine,Mine,Decline,Operating,J00292,Paddington - Mt Pleasant,121.224418,-30.527591,329649,6621410,51,Au Ag,Precious metal,GOLD,,N,,,,,Public,3136,KALGOORLIE,SH51-09,KALGOORLIE,"KALGOORLIE-BOULDER, CITY OF","GOLDFIELDS-ESPERANCE, Development Region",24,BROAD ARROW M.F.,Eastern Goldfields Superterrane,20221013
S0233587,Lake Hillman M70/319,Lake Hillman M70/319,Mine,Openpit,Operating,J00825,Lake Hillman Gypsum / Lake Hillman,117.15694,-30.333205,515086,6644281,50,Gp,Industrial mineral,GYPSUM,,N,,,,,Public,2337,KALANNIE,SH50-11,BENCUBBIN,"DALWALLINU, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233613,Wesco Rd Lot 6/Northsands 2,Wesco Rd Lot 6 Nowergup / Northsands 2,Mine,Openpit,Operating,J02441,Nowergup Sand / Northsands,115.757728,-31.649023,382212,6497796,50,Sd Lst,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2034,PERTH,SH50-14,PERTH,"WANNEROO, CITY OF",METRO,70,SOUTH WEST M.F.,Mandurah Terrace,20221013
S0233636,Burnside Rd Sand 2 Lot 9500/MREG,Burnside Road Sand 2 Lot 9500 Burnside / MREG,Mine,Openpit,Operating,J04706,Margaret River / Margaret River Earth Cartage,115.032418,-33.929136,318134,6243958,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"AUGUSTA MARGARET RIVER, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,"Pinjarra Orogen, Leeuwin Inlier",20221013
S0233664,South Coast Hwy Lot 4791/AD Contractors,South Coast Highway Lot 4791 Upper Kalgan / AD Contractors,Mine,Openpit,Operating,J03143,Albany Construction Materials / AD Contractors,117.987006,-34.89317,590184,6138360,50,Sd Lsd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2428,MOUNT BARKER,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Esperance Shelf,20221013
S0233674,Sutherland Rd Lot 466/Carbone,Sutherland Rd Myara Lot 466 / Carbone,Mine,Openpit,Operating,J03370,South West Operations  / Carbone,116.006508,-32.494592,406665,6404306,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2133,JARRAHDALE,SI50-02,PINJARRA,"MURRAY, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233677,Boyd Rd R25634 /Murray Shire,Boyd Road R25634 Keysbrook / Murray Shire,Mine,Openpit,Operating,J04822,Keysbrook / Murray Shire,116.007305,-32.470242,406714,6407006,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2133,JARRAHDALE,SI50-02,PINJARRA,"MURRAY, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233679,Gravel Pit Rd Lot 305 / Carbone,Gravel Pit Rd Henty Lot 305 / Carbone,Mine,Openpit,Operating,J03370,South West Operations  / Carbone,115.811791,-33.390705,389491,6304767,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2031,BUNBURY,SI50-06,COLLIE,"DARDANUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233682,Price Rd Lot 2988/Carbone,Price Rd Chapman Hill Lot 2988 / Carbone,Mine,Openpit,Operating,J03370,South West Operations  / Carbone,115.308998,-33.792913,343453,6259520,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20221013
S0233701,Gloster,Gloster,Mine,Openpit,Operating,J00009,Duketon / Regis Resources,122.074906,-27.564545,408677,6950693,51,Au Ag,Precious metal,GOLD,Gloster,N,,Y,,Operating Mine,Public,3342,DUKETON,SG51-14,DUKETON,"LAVERTON, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",38,MT. MARGARET,Eastern Goldfields Superterrane,20221013
S0233751,King of the Hills,King of the Hills,Mine,Openpit,Operating,J00186,Tarmoola - King of the Hills,121.165902,-28.663594,320767,6827908,51,Au Ag,Precious metal,GOLD,,N,,,,,Public,3140,LEONORA,SH51-01,LEONORA,"LEONORA, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",37,MT. MALCOLM,Eastern Goldfields Superterrane,20221013
S0233804,Plutonic Underground,Plutonic Underground,Mine,Decline,Operating,J00417,Plutonic Gold,119.446427,-25.318215,746276,7197567,50,Au Ag,Precious metal,GOLD,,N,,,,,Public,2747,THREE RIVERS,SG50-08,PEAK HILL,"MEEKATHARRA, SHIRE OF","MID-WEST, Development Region",52,PEAK HILL M.F.,Eastern Goldfields Superterrane,20221013
S0233827,Edison Mill Rd Lot 28061 / Austral Bricks,Edison Mill Rd Lot 28061 Dale / Austral Bricks,Mine,Openpit,Operating,J01794,Cardup - Keysbrook - Toodyay / Austral Bricks,116.577197,-32.241117,460169,6432759,50,Clay,Construction material,CLAYS,,N,,,,,Public,2233,BEVERLEY,SI50-02,PINJARRA,"BEVERLEY, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233834,Cundinup-Dudinyillup Rd Lot 12 Nannup / Brown,Cundinup-Dudinyillup Rd Lot 12 Nannup / Brown,Mine,Openpit,Operating,J06197,Nannup /  Brown,115.809627,-33.861381,389890,6252576,50,Gvl Sd Shale,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"NANNUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233845,Great Northern Hwy Lot 9002/Brikmakers,Great Northern Hwy Upper Swan Lot 9002 / Brikmakers,Mine,Openpit,Operating,J04843,Upper Swan / Brikmakers,116.041817,-31.766225,409264,6485077,50,Cybk,Construction material,CLAYS,,N,,,,,Public,2134,WOOROLOO,SH50-14,PERTH,"SWAN, CITY OF",METRO,70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233853,Thomson Rd Lot 369/Bluestripe,Thomson Rd Lot 369 Beelerup / Bluestripe,Mine,Openpit,Operating,J03853,South West Operations / Bluestripe,115.873901,-33.57187,395486,6284745,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2030,DONNYBROOK,SI50-06,COLLIE,"DONNYBROOK-BALINGUP, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20221013
S0233859,Boddington North,Boddington North,Mine,Openpit,Operating,J00776,Worsley,116.407498,-32.812005,444533,6369399,50,Bx,Alumina,BAUXITE - ALUMINA,,N,,,,,Public,2132,DWELLINGUP,SI50-02,PINJARRA,"BODDINGTON, SHIRE OF","PEEL, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233907,W10,Windarling W10,Mine,Openpit,Operating,J00559,Koolyanobbing Iron,119.259221,-30.011667,717900,6677772,50,Fe,Iron,IRON ORE,,N,,,,,Public,2737,JACKSON,SH50-12,JACKSON,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20221013
S0233926,Woodhead Ave Lots 900&895/Shire,Woodhead Ave Lots 900 & 895 Bridgetown / Shire,Mine,Openpit,Operating,J04852,Bridgetown-Greenbushes / Bridgetown-Greenbushes Shire,116.154636,-33.934731,421872,6244759,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2130,BRIDGETOWN,SI50-06,COLLIE,"BRIDGETOWN-GREENBUSHES, SHIRE OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0233932,Tampia North,Tampia North,Mine,Openpit,Operating,J01073,Tampia,118.451651,-32.161676,636881,6440720,50,Au Ag,Precious metal,GOLD,Tampia North,N,,Y,,Operating Mine,Public,2533,NAREMBEEN,SI50-03,CORRIGIN,"NAREMBEEN, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,Yilgarn Craton granites,20221013
S0233969,Echo Pits,Echo - Roy Hill,Mine,Openpit,Operating,J02889,Roy Hill Iron Ore,119.959538,-22.494661,804512,7509409,50,Fe,Iron,IRON ORE,,N,,,,,Public,2853,WARRIE,SF50-12,ROY HILL,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",46,NULLAGINE,Hamersley Basin,20221013
S0233970,Golf Pits,Golf - Roy Hill,Mine,Openpit,Operating,J02889,Roy Hill Iron Ore,119.984053,-22.517949,806984,7506778,50,Fe,Iron,IRON ORE,Golf,N,,Y,,Operating Mine,Public,2852,ROY HILL,SF50-12,ROY HILL,"EAST PILBARA, SHIRE OF","PILBARA, Development Region",46,NULLAGINE,Hamersley Basin,20221013
S0234014,Erlistoun,Erlistoun,Mine,Openpit,Operating,J00009,Duketon / Regis Resources,122.338032,-27.972801,434896,6905634,51,Au Ag,Precious metal,GOLD,,N,,Y,,Operating Mine,Public,3342,DUKETON,SG51-14,DUKETON,"LAVERTON, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",38,MT. MARGARET,Burtville Terrane,20221013
S0234031,Beaumont East Gypsum,Beaumont East Gypsum,Mine,Openpit,Operating,J02459,Beaumont Gypsum,123.320526,-33.245559,529859,6321444,51,Gp,Industrial mineral,GYPSUM,Beaumont,Y,Gp,Y,,Operating Mine,Public,3531,BURAMINYA,SI51-07,MALCOLM,"ESPERANCE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",69,WARBURTON M.F.,Recherche Supersuite,20221013
S0234038,Pye Rd Lot 4 Mt Adams/Patience,Pye Rd Lot 4 Mt Adams / Patience,Mine,Openpit,Operating,J04882,Geraldton / Patience,115.041418,-29.319248,309804,6755051,50,Sdc,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1939,MINGENEW,SH50-05,DONGARA,"IRWIN, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Beharra Springs Terrace,20221013
S0234039,Milo Rd Lot M356/Mondarra,Milo Road Lot M356 Milo / Mondarra,Mine,Openpit,Operating,J04940,Milo Road Sand / Mondarra ,115.099138,-29.318672,315409,6755208,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1939,MINGENEW,SH50-05,DONGARA,"IRWIN, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Dandaragan Trough,20221013
S0234042,Short South 1B/Patience,Short South 1B - Nangetty-Walkaway Rd Lot 1 Ellendale/Patience,Mine,Openpit,Operating,J04882,Geraldton / Patience,114.9033,-28.899266,295559,6801367,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1840,GERALDTON,SH50-01,GERALDTON,"GREATER GERALDTON, CITY OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Greenough Shelf,20221013
S0234043,Showground Rd Sand / Patience,Showground Rd Sand / Patience,Mine,Openpit,Operating,J04882,Geraldton / Patience,114.801327,-28.962215,285743,6794209,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1840,GERALDTON,SH50-01,GERALDTON,"GREATER GERALDTON, CITY OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Greenough Shelf,20221013
S0234044,Showground Rd Loam / Patience,Showground Rd Loam / Patience,Mine,Openpit,Operating,J04882,Geraldton / Patience,114.794686,-28.968802,285110,6793467,50,Soil,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1840,GERALDTON,SH50-01,GERALDTON,"GREATER GERALDTON, CITY OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Greenough Shelf,20221013
S0234095,Earl Grey Lithium Pit,Earl Grey Lithium Mine Pit,Mine,Openpit,Operating,J04872,Mt Holland Lithium / Wesfarmers & SQM,119.747955,-32.092642,759341,6445989,50,Li,Speciality metal,TIN - TANTALUM - LITHIUM,Earl Grey,Y,Li,Y,,Operating Mine,Public,2833,HOLLAND,SI50-04,HYDEN,"YILGARN, SHIRE OF","WHEATBELT, Development Region",77,YILGARN M.F.,Youanmi Terrane,20221013
S0234116,Cockleshell Gully Road Lot 11419 Warradarge / Shire,Cockleshell Gully Road Lot 11419 Warradarge / Shire,Mine,Openpit,Operating,J04891,Coorow Sand and Gravel / Coorow Shire,115.124632,-30.063061,319223,6672744,50,Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1937,HILL RIVER,SH50-09,HILL RIVER,"COOROW, SHIRE OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,Cadda Terrace,20221013
S0234129,Abattoir Rd Lot 152/Espinos,Abattoir Rd Lot 152 Moonyoonooka / Espinos,Mine,Openpit,Operating,J04893,Geraldton / Espinos,114.743109,-28.787193,279699,6813501,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1840,GERALDTON,SH50-01,GERALDTON,"GREATER GERALDTON, CITY OF","MID-WEST, Development Region",70,SOUTH WEST M.F.,"Pinjarra Orogen, Northampton Inlier",20221013
S0234151,"Acton Park Rd Lots 1838, 1842, 3982/BCP","Acton Park Rd Lots 1838, 1842, 3982 Kalgup / BCP",Mine,Openpit,Operating,J04649,Busselton / BCP,115.384331,-33.738123,350333,6265708,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,1930,BUSSELTON,SI50-05,BUSSELTON,"BUSSELTON, CITY OF","SOUTH WEST, Development Region",70,SOUTH WEST M.F.,Bunbury Trough,20221013
S0234177,Delta Island South,Delta Island South,Mine,Openpit,Operating,J00178,Kambalda - St Ives,121.722933,-31.293577,378454,6537158,51,Au Ag,Precious metal,GOLD,,N,,,,,Public,3235,LAKE LEFROY,SH51-14,WIDGIEMOOLTHA,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Eastern Goldfields Superterrane,20221013
S0234229,Geko,Geko,Mine,Openpit,Operating,J01519,Bullabulling North,120.901846,-30.862375,299389,6583765,51,Au Ag,Precious metal,GOLD,Geko,N,,Y,,Operating Mine,Public,3036,DUNNSVILLE,SH51-09,KALGOORLIE,"COOLGARDIE, SHIRE OF","GOLDFIELDS-ESPERANCE, Development Region",15,COOLGARDIE,Eastern Goldfields Superterrane,20221013
S0234250,Tyndall Rd Lot 3/Nielsen,Tyndall Rd Lot 3 Mumberkine / Nielsen,Mine,Openpit,Operating,J04919,Mumberkine Sand / Nielsen,116.665863,-31.401714,468236,6525828,50,Sd,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2235,GOOMALLING,SH50-14,PERTH,"GOOMALLING, SHIRE OF","WHEATBELT, Development Region",70,SOUTH WEST M.F.,South West Terrane,20221013
S0234252,Willyung Rd Lot 115/AD Contractors,Willyung Rd Lot 115 Willyung / AD Contractors,Mine,Openpit,Operating,J03143,Albany Construction Materials / AD Contractors,117.865147,-34.942799,579002,6132958,50,Sd Lsd Gvl,Construction material,CONSTRUCTION MATERIALS,,N,,,,,Public,2428,MOUNT BARKER,SI50-11,MOUNT BARKER,"ALBANY, CITY OF","GREAT SOUTHERN, Development Region",70,SOUTH WEST M.F.,Nornalup Zone,20221013
